handle,dc.collection,dc.identifier,dc.title,dc.creator,dc.publisher,dc.contributor,dc.rights,dc.description,dc.coverage.spatial,dc.coverage.temporal,dc.note,dc.note.internal,dc.relation.other,dc.date.issued,dc.location,dc.language,dc.type,dc.format,dc.format.numberofscans,dc.format.numberofpages,dc.identifier.projectcode,dc.identifier.other,dc.catalogedby,dc.validatedby,dc.date.cataloged,dc.date.validated,dc.date.acquisition,dc.subject,dc.source,dc.relation,dc.rights.holder,dc.provenance,dcterms.accrualMethod,URL
123456789/111309,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00239,"Hüsnütabiat Matbaası Asım, Hüsnü, Lütfi, dördüncü oğlu Mithat, Babıali antetli Afitap Ticarathanesi sahibi Sadık Bey adına kesilmiş makbuz.",,,,Open Access,,,,"Babıali, Acı Musluk Sokağı, no: 16-18",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1936-07-31,SALT Research,Türkçe - Turkish,Belge - Document,"23,5-15 cm; Handwritten; Printed",1,,,66287,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/111309
123456789/111310,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00279,Gaziantep'te bulunan Velic iplik fabrikası sahibi Cemil Alevli'nin yazdığı mektup.,,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1944-10-25; 1944-11-04,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"22,5-14,5 cm; Handwritten",4,,,66327,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/111310
123456789/111311,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00281,Mehmet Ali Alevli tarafından Maçka'da bulunan Mr. Hayri Atay'a gönderilen aralarındaki sözleşmeyi iptal ettiğine dair mektup - Letter from Mehmet Ali Alevli to Mr. Hayri Atay about cancelled contract between them.,,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1944-06-12,SALT Research,İngilizce - English,Belge - Document,Printed,3,,,66329,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/111311
123456789/111312,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00287,Zürih'te bulunan Jean Wüthrich tarafından İstanbul'da Mehmet Ali Alevli'ye gönderilen 2 sayfalık mektup.,,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1944-04-25,SALT Research,Fransızca - French,Belge - Document,"28,5-21 cm; Printed",2,,,66335,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/111312
123456789/111313,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00291,İstanbul'da Zare Davuloğlu kuyumcusundan Galata'da bulunan Mehmet Ali Alevli adına kesilmiş fatura.,,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1944-10-11,SALT Research,Türkçe - Turkish,Belge - Document,"26-17,5 cm; Handwritten",1,,,66339,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/111313
123456789/111314,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00306,Mehmet Ali Alevli ile Osmanlı Bankası'nın Mersin ve Yenicami şubeleri arasındaki yazışmalar.,,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1943-01-27; 1945-11-20,SALT Research,Türkçe - Turkish,Belge - Document,"29-24,5 cm; Handwritten; Printed",16,,,66354,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/111314
123456789/112319,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00011,S. Elnekave ve Z. Bahar. Tuhafiye ve kravat deposu - S. Elnekave & N. Behar. Bonneterie spécialité des cravates,,,,Open Access,İstanbul Bakırcılar Numero 96,,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1928-04-18,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"21-27,5 cm",1,,,44743,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/112319
123456789/112320,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00308,"İş Bankasının talimatıyla, Baghdad Osmanlı Bankası’ndan Iraqı State Railwaysten African & Eastern (Near East) Ltd.ye gönderilen havalenin sureti.",,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1942-05-30,SALT Research,İngilizce - English,Belge - Document,17-19 cm; Handwritten; Printed,1,,,66356,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/112320
123456789/113318,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00048,"Nesim, İsak Kohen. Püsküllük ve kuşak ve her nevi ipeklü mağazası",,,,Open Access,Uzun Pazar İzmir,,,"Fransızca, İbranice, Yunanca Antet",Yusuf Levent bağışı. 14.05.07,,1920-01-25,SALT Research,Yunanca - Greek,Belge - Document,"20,9-28,6 cm",1,,,44780,UMITS,,15.08.2008,,15.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/113318
123456789/113319,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00050,Bayraklı mağaza Nesim Levi,,,,Open Access,,,,"Osmanlıca, İbranice, Yunanca antet",Yusuf Levent bağışı. 14.05.07,,1901-05-23,SALT Research,Yunanca - Greek,Belge - Document,"19,3-18,2 cm",1,,,44782,UMITS,,15.08.2008,,15.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/113319
123456789/113320,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00078,Çanakkaleli Yako Penso mahdumu ve Sadaka - Jacob Penso Fils & Sadacca,,,,Open Access,İstanbul Fincancılar Numero 24,,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1927-02-20,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"20,9-30 cm",1,,,44810,UMITS,,25.08.2008,,25.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/113320
123456789/113321,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00110,"Habib Fresco & Cie, İstanbul Şirketi’nden Adolphe Fronville, Morlanwelz adresine gönderilen zarf",,,,Open Access,,,,Fiskalli,Yusuf Levent bağışı. 14.05.07,,1930-08-15,SALT Research,,Belge - Document,"15,4-12,4 cm",2,,,44842,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/113321
123456789/113322,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00117,Türk Tayare Cemiyeti’nin büyük piyangosuna dair bilet. Piyango baş kollektörü Eskenazi mühürlü,,,,Open Access,,,,,Yusuf Levent bağışı. 14.05.07,,1928-11-11,SALT Research,,Belge - Document,"16,1-10,7 cm",2,,,44849,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/113322
123456789/113323,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00173,"Medhi Tevfik Maison de Bonneterie et de Quincaillerie, Marpoutchilar. Afitap Mağazası adına kesilmiş fatura.",,,,Open Access,,,,Marpuççular’da Çarşulı Han 31,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,,SALT Research,Osmanlı Türkçesi - Ottoman Turkish; Fransızca - French,Belge - Document,"24,5-21 cm; Handwritten; Printed",1,,,66221,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/113323
123456789/113324,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00265,Ankara'da bulunan Emin Tarman tarafından Mehmet Ali [Alevli] Bey'e gönderilen mektup.,,,,Open Access,,,,,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1943-01-26,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"29,5-23 cm; Handwritten",1,,,66313,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/113324
123456789/114318,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00035,"Kağıdçılık, matbacılık anonim şirketi. Sahibi Fratelli Haim müessesesi - Société anonyme de papeterie et d'imprimerie Fratelli Haim",,,,Open Access,"Galata, Rue Mahmoudie, No:11-13, Imprimerie: Galata Kurktci-Capou, Rue Taflan, Stamboul, Rue Meydandjik, No:15-17",,,"18 Teşrin-i Sani 329. Osmanlıca, Fransızca antet.",Yusuf Levent bağışı. 14.05.07,,1913-12-01,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"14,2-22 cm",1,,,44767,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/114318
123456789/114319,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00063,Nahmias ve şürekası. Manifatura tüccarı - Nahmias & Cie. Négociants en manufacture,,,,Open Access,"İstanbul, Sultan Hamam Saidiye Han 4",,,"Osmanlıca, Fransızca, İbranice antet",Yusuf Levent bağışı. 14.05.07,,1926-03-02,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"17,9-26,3 cm",1,,,44795,UMITS,,15.08.2008,,15.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/114319
123456789/114320,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00165,Alaca Hamam'da Garabet ve Kevork Doğramacıyan Mefruşat Mağazası tarafından Mehmet Sadık Bey adına kesilmiş fatura.,,,,Open Access,,,,"Alaca Hamam, no 87, İstanbul.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1936-05-09,SALT Research,Türkçe - Turkish; Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,28-22 cm; Handwritten; Printed,1,,,66213,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/114320
123456789/114321,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00202,Galata'da Papağan mürekkebi imalathanesi (Meliha Mıhlis) tarafından Afitap Mağazası’na kesilmiş fatura.,,,,Open Access,,,,"Galata, Eski Gömrük Caddesi, Mader Han, no: 14-19",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1934-09-17,SALT Research,Türkçe - Turkish,Belge - Document,29-23 cm; Handwritten; Printed,1,,,66250,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/114321
123456789/114322,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00232,Karnik Hazaryan antetli Mehmet Sadık Bey'e fatura.,,,,Open Access,,,,"İstanbul, Marpuçcılar, no: 2",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1933-12-05,SALT Research,Türkçe - Turkish,Belge - Document,25-17 cm; Handwritten; Printed,1,,,66280,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/114322
123456789/115250,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00026,"David Kohen ve Jan Vereopulos. İdhalat, İhracat, Toptan Satış - David Cohen & Jean Voreopoulos. Importation-Exportation, Vente en gros",,,,Open Access,"Ticarethanesi Yaldız Han Numero 33, Galata Mumhane. Deposu Zülfaris Sokağı Numero 25, Galata Karaköy",,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1926-09-19,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"20,7-26,5 cm",1,,,44758,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/115250
123456789/115251,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00030,Moiz Doenyas. İpekli ve Manifatura Mağazası - Moise Duegnas. Maison de Soieries & Cotonnades,,,,Open Access,İzmir'de Parmak Kapu’da Numero 37,,,"Osmanlıca, Fransızca, İbranice antet",Yusuf Levent bağışı. 14.05.07,,1924-03-21,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"19-28,6 cm",1,,,44762,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/115251
123456789/115252,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00040,Şardonaj Reüni Debender Ereğli Anonim Şirketi - Chardonnages réunis de Bender-Eregli Société Anonyme [Lettre à Is. Gherson et A. Hirsch],,,,Open Access,"Bureaux à Constantinople, Merkez Rıchtım Han, Galata No:21-22",,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1919-09-29,SALT Research,Fransızca - French,Belge - Document,"21,5-27,4 cm",1,,,44772,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/115252
123456789/115253,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00043,Moiz S. Hasson - Moise S. Hasson. Maison fondée en 1882,,,,Open Access,"İstanbul, Hacopulo Han Numero 32",,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1927-07-23,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"20,5-26,9 cm",1,,,44775,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/115253
123456789/115254,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00056,Marc Lazar & Co. Agence cinématographique d'orient,,,,Open Access,Galata Maater Han No 17-18,,,Fransızca antet,Yusuf Levent bağışı. 14.05.07,,1918-09-12,SALT Research,Fransızca - French,Belge - Document,"20,9-26,8 cm",1,,,44788,UMITS,,15.08.2008,,15.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/115254
123456789/115255,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00109,"Tagger, Farhi & Calamaro, Constantinople Şirketi’nden Jacques Tagger, Sofia adresine gönderilen zarf",,,,Open Access,"Galata, Karakeuy, Kutchuk Manoukian Han, No:21",,,Fiskalli,Yusuf Levent bağışı. 14.05.07,,1922,SALT Research,,Belge - Document,"15,4-12,4 cm",1,,,44841,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/115255
123456789/115256,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00138,Alaiyeli Zade Kadri ve Halim. İzmir Şirketi’nin Kütahya’da eşrafdan Germiyanzade Ali Bey için satılan emtia faturası.,,,,Open Access,,,,15 Mayıs 1341. Fatura no: 986,,,1925-05-15,SALT Research,Fransızca - French; Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,29-23 cm; Handwritten; Printed,1,,,65859,HILALA,,13.07.2009,,13.07.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/115256
123456789/115257,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00139,Hüsn-ü Surri Ticarethanesi. İzmir Yemiş Çarşısı Cezair Hanı’nda. İmza sirküleri.,,,,Open Access,,,,,,,,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,29-19 cm; Printed,1,,,65860,HILALA,,13.07.2009,,13.07.2009,,,,,,Purchase,https://archives.saltresearch.org/handle/123456789/115257
123456789/115258,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00159,Etablissements Orosdi-Back - Etablisman Orozdi Bak Ticarethanesi tarafından Mehmed Sadık Efendi adına kesilmiş fatura.,,,,Open Access,,,,Etablisman Orozdi-Bak 1855 tarihinde müesses ticarethane.,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1931-10-27,SALT Research,Türkçe - Turkish,Belge - Document,"19,5-22 cm; Handwritten; Printed",1,,,66207,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/115258
123456789/115259,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00206,Türkiye İş Bankası İstanbul Şubesi'nden Mehmet Sadık Bey'e gönderilen İzmir üzerine olan senedinin yalnız 64 Lira 41 Kuruş kabul edildiğine ve talimat itasını rica ettiklerine dair mektup.,,,,Open Access,,,,,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1928-05-23,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"28,5-22 cm; Printed",1,,,66254,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/115259
123456789/115260,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00243,"Haskel abr. schemtob, importations, commerce en cuir - Haskil a. şimtob, idhalat ve her nevi deri ticareti. Afitap Mağazası Mehmet Sadık Bey'e fatura.",,,,Open Access,,,,"İstanbul, Kurukahveci (Courou Kavrdji) Han, no: 28",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1928-11-05,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,27-20 cm; Handwritten; Printed,1,,,66291,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/115260
123456789/115261,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00251,Dersaadet'te Üç Yıldız Nakliyat-ı Umumiye enbar ve ticarethanesi tarafından Mehmet Sadık Bey adına kesilmiş fatura.,,,,Open Access,,,,,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1928-01-29,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"27-20,5 cm; Handwritten; Printed",1,,,66299,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/115261
123456789/115262,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00268,Rıza Kurt'tan G. Carpenter'a mektup.,,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,29-22 cm; Handwritten,2,,,66316,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/115262
123456789/115263,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00299,İstanbul'da bulunan Mehmet Ali Alevli'nin Diyarbakır'da Şevrole (Chevrolet) acentası memuru Sami Çayırğan ile yaptığı yazışmalar.,,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1943-09-09; 1945-06-12,SALT Research,Türkçe - Turkish,Dosya - File,Printed,9,,,66347,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/115263
123456789/116315,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00014,Moşe Behor Tenekecioğlu. Topdan Manifatura Ticarethanesi - Moché Béhor Tenekedjioglu. Tokad,,,,Open Access,Tokad,,,"1 Ağustos 1339. Osmanlıca, Fransızca antet.",Yusuf Levent bağışı. 14.05.07,,1923-08-01,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"14,7-21,9 cm",1,,,44746,UMITS,,14.08.2008,,14.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/116315
123456789/116316,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00064,"Atina hırdavat pazarı. Işpringer ve Nahum. Hırdavat, tuhafiye, mücevherat adiye ve saire mağazası - Springer & Nahoum. Négociant de quincaillerie, mercerie, fausse bijouterie etc.",,,,Open Access,"İstanbul, Sultan Hamam, Saka Sokak, İkinci Vakıf Han karşısında Numero 31",,,"Osmanlıca, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1928-04-23,SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"15,3-26,2 cm",1,,,44796,UMITS,,25.08.2008,,25.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/116316
123456789/116317,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00093,"Salomoan Haim Pinto, Constantinople. Rudolf Cohen, Wien gönderimi posta kolisi ilmühaberi",,,,Open Access,,,,"Osmanlıca, Fransızca matbuat. Fiskalli",Yusuf Levent bağışı. 14.05.07,,,SALT Research,,Belge - Document,"18,3-11,8 cm",2,,,44825,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/116317
123456789/116318,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00108,"Joseph M. Barnathan, Constantinople Şirketi’nden S.A. pour l'industrie chimique, Zurich adresine gönderilen zarf",,,,Open Access,,,,Fiskalli,Yusuf Levent bağışı. 14.05.07,,1919-11-24,SALT Research,,Belge - Document,,,,,44840,UMITS,,26.08.2008,,26.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/116318
123456789/116319,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00168,Selanik Bankası antetli İstanbul Şubesi. Yasef Asseo ve Jacques Beniziglio’ya ait makbuz.,,,,Open Access,,,,Ticaret sicil numarası 31.,2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1950-06-29,SALT Research,Türkçe - Turkish,Belge - Document,20-14 cm; Handwritten; Printed,1,,,66216,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/116319
123456789/116320,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00179,"Galata'da Kaatçılık ve Matbaacılık Anonim Şirketi, sabık Fratelli Haim Ticarethanesi'nden Afitap Mağazası sahibi Mehmed Sadık Efendi adına kesilmiş fatura.",,,,Open Access,,,,"Daktilografi kursları, yazı makinası tamiratı, matbaa, müccellithane ve kutu imalathanesi.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1932-05-22,SALT Research,Türkçe - Turkish,Belge - Document,"22,5-14,5 cm; Handwritten",1,,,66227,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/116320
123456789/116321,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00196,Hasırcılar'da L. Nahum ve şeriki sabık ticaret umumiye komandit şirketi tarafından Mehmet Sadık Efendi adına kesilmiş fatura.,,,,Open Access,,,,"İstanbul, Hasırcılar, N.12",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1933-05-17,SALT Research,Türkçe - Turkish,Belge - Document,29-21 cm; Handwritten; Printed,1,,,66244,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/116321
123456789/116322,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00199,"S. ve V. Pardo Rokes gazete, kitap, mecmua ve evrakı matbua için her nevi kağıt ve kırtasiye deposu tarafından Mehmet Sadık Bey adına kesilmiş fatura.",,,,Open Access,,,,"Marpuççular, Boyacı Han altında, no: 44",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1933-08-31,SALT Research,Türkçe - Turkish,Belge - Document,"26,5-21 cm; Handwritten; Printed",1,,,66247,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/116322
123456789/116323,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00227,Hrant Hıdışyan Mücellit ve Çızgıcı antetli Afitap Mağazası adına kesilmiş fatura.,,,,Open Access,,,,"İstanbul, Hasırcılar Caddesi, Fındıkçılar Sokak, no: 23",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1934-10-11,SALT Research,Türkçe - Turkish,Belge - Document,20-14 cm; Handwritten; Printed,1,,,66275,UMITS,,09.11.2009,,09.11.2009,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/116323
123456789/116324,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00271,Mehmet Ali Alevli tarafından Chicago'da bulunan Gibson Refrigerator Company Export Departmente'a gönderilen mektupta Gibson Refrigerator Company için Türkiye'de tayin edilmiş bir bayii olmadığından bahsetmektedir.,,,,Open Access,Letter written by Mr. Alevli to Gibson Refrigerator Company at Chicago about the company has no representative in Turkey.,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1944-09-01; 1944-09-05,SALT Research,İngilizce - English; Türkçe - Turkish,Belge - Document,"29,5-23 cm; Printed",6,,,66319,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/116324
123456789/116325,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00272,"Bahçekapısı, Agopyan Han'da Ali Ergir ve ortakları nezdinde mukim Leon Serf Eryol'un borcunun 48 saat zarfında tesviyesini istediğine aksi takdirde tazminini taleb edeceğine dair Ali Veli Zade Mehmed Ali'nin Beyoğlu 4. Noterliğince onaylanan ihtarnamesi.",,,,Open Access,,,,"Hayri Atay ve Mehmet Alevli, Gaziantep. (U.S.) Royal Otomobil Lastikleri satış evi. Şubesi: Diyarbakır, Antakya.",2006 yılında Babil Sahaf tarafından bağışlanmıştır.,,1944-09-27,SALT Research,Türkçe - Turkish,Belge - Document,"28,5-20,5 cm; Printed",3,,,66320,UMITS,,12.02.2010,,12.02.2010,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/116325
123456789/117291,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00044,Haim Hahamoğlu ve Şürekası. Manifatura Ticarethanesi (26 Teşrin-i Sani 1341) - Haim Hahamoğlou & Cie. Négociants en manufactures,,,,Open Access,İstanbul Çorabçı Han No: 3,,,"Osmanlıca, Fransızca, İbranice antet",Yusuf Levent bağışı. 14.05.2007,,1925-11-26,SALT Araştırma - SALT Research,Osmanlı Türkçesi - Ottoman Turkish,Belge - Document,"17,5-22,4 cm",1,,,44776,Ümit Servi,,2008-08-14,,2008-08-14,,,,,,Bağış - Donation,https://archives.saltresearch.org/handle/123456789/117291
123456789/117292,"City, Society, and Economy / Institutions / Trade Companies / Documents",AINDS00049,Rabenu Levi. Manifatura ticarethanesi - Rabenou Levy. Maison de manufacture,,,,Open Access,İstanbul Hacopulo Han,,,"Türkçe, Fransızca antet",Yusuf Levent bağışı. 14.05.07,,1930-02-17,SALT Research,Türkçe - Turkish,Belge - Document,"49-24,5 cm",1,,,44781,UMITS,,15.08.2008,,15.08.2008,,,,,,Donation,https://archives.saltresearch.org/handle/123456789/117292
